BsmtFinSF1,YearBuilt,BsmtUnfSF,GarageArea,GrLivArea,BsmtExposure,LotFrontage,MasVnrArea,OpenPorchSF,KitchenQual,OverallQual,OverallCond,GarageYrBlt,BedroomAbvGr,1stFlrSF,2ndFlrSF
686,1977,664,630,1334,No,80.0,360.0,16,TA,6,5,1977.0,2.0,1334,0.0
1056,1955,0,572,1056,Mn,100.0,0.0,0,TA,5,5,1955.0,3.0,1056,0.0
36,2009,1176,460,1212,Mn,83.0,0.0,22,Gd,6,5,2009.0,3.0,1212,0.0
586,1956,462,286,1048,No,72.0,120.0,20,TA,5,5,1956.0,3.0,1048,0.0
282,1971,664,576,981,No,70.24318658280923,0.0,312,TA,6,5,1979.0,3.0,981,0.0
257,1974,103,440,1322,No,24.0,0.0,0,TA,6,5,1974.0,3.0,855,345.57741347905284
0,1952,0,528,944,Non,74.0,0.0,0,Fa,3,3,1956.0,2.0,944,0.0
111,1958,354,525,1344,No,70.24318658280923,541.0,118,Gd,6,6,1958.0,3.0,1344,0.0
0,2003,764,474,1626,No,36.0,106.0,27,Gd,7,5,2003.0,2.0,764,862.0
0,2001,1055,905,2263,No,70.24318658280923,396.0,45,Gd,8,5,2001.0,3.0,1055,1208.0
176,1959,1290,528,1466,No,134.0,132.0,140,Fa,5,4,1959.0,3.0,1466,0.0
828,1970,174,902,1002,No,70.24318658280923,76.0,0,TA,5,6,1973.0,3.0,1002,0.0
49,1950,0,240,1078,Mn,68.0,0.0,0,Gd,5,6,1950.0,2.0,1078,0.0
767,1977,441,546,1208,No,70.24318658280923,0.0,42,TA,6,6,1977.0,3.0,1208,345.57741347905284
16,2005,1330,457,1504,No,43.0,16.0,0,Gd,7,5,2005.0,1.0,1504,0.0
0,1967,0,516,1296,Non,72.0,0.0,0,TA,4,5,1967.0,2.0,1296,0.0
429,1960,93,564,1252,Gd,70.24318658280923,0.0,0,TA,6,7,1960.0,1.0,1252,0.0
544,1931,0,0,774,No,70.0,0.0,0,Gd,3,6,1979.0,3.0,774,0.0
733,1960,520,352,1253,No,70.24318658280923,212.0,213,TA,6,5,1960.0,2.873045078196872,1253,0.0
306,1955,372,454,1779,Mn,102.0,0.0,418,TA,5,4,1955.0,3.0,1779,0.0
320,1954,404,490,1086,No,85.0,104.0,0,TA,5,7,1989.0,3.0,1086,0.0
902,1990,254,400,1717,Mn,44.0,117.0,36,Gd,7,5,1990.0,3.0,1187,530.0
547,2005,0,525,1072,Gd,35.0,80.0,28,TA,5,5,2005.0,2.0,1072,0.0
1000,1994,223,525,2127,No,81.0,448.0,132,Gd,7,5,1994.0,3.0,1223,904.0
925,2005,349,508,1274,No,68.0,80.0,98,Gd,7,5,2005.0,3.0,1274,0.0
196,1949,844,315,1846,Mn,78.0,320.0,0,TA,6,6,1949.0,3.0,1168,678.0
273,1970,0,286,1092,No,21.0,0.0,0,TA,4,4,1970.0,3.0,546,345.57741347905284
0,2006,625,625,1250,No,35.0,0.0,54,Gd,7,5,2006.0,2.0,625,625.0
0,2005,732,372,1838,Av,60.0,0.0,40,TA,5,5,2005.0,4.0,734,1104.0
1046,1910,168,506,2291,Mn,60.0,0.0,0,TA,6,6,1900.0,4.0,1260,1031.0
228,1956,724,283,952,No,70.24318658280923,0.0,0,TA,4,7,1956.0,2.0,952,0.0
746,1994,244,480,990,No,60.0,0.0,64,TA,5,5,2000.0,3.0,990,0.0
1024,1953,481,505,1505,No,128.0,90.0,0,TA,6,4,1953.0,2.0,1505,0.0
524,1971,160,576,864,No,70.0,0.0,0,TA,4,6,1989.0,2.0,864,0.0
360,1957,710,447,1236,No,72.0,64.0,0,Gd,5,6,1957.0,2.0,1236,0.0
777,1957,467,336,1244,No,90.0,0.0,40,TA,6,6,1957.0,3.0,1244,0.0
777,1972,117,600,894,Av,60.0,0.0,0,TA,5,5,1985.0,2.0,894,0.0
631,1976,410,352,1125,Av,72.0,255.0,0,TA,6,6,1977.0,2.873045078196872,1125,0.0
1261,2004,572,772,1850,Gd,98.0,378.0,112,Gd,9,5,2004.0,3.0,1850,0.0
503,1932,449,360,2345,No,80.0,0.0,0,TA,6,8,1932.0,4.0,1170,1175.0
0,2005,1368,474,1368,No,40.0,94.0,35,Gd,7,5,2005.0,2.0,1368,0.0
1065,1968,1045,522,2110,No,93.0,0.0,0,Ex,7,5,1968.0,3.0,2110,0.0
0,1986,791,542,2093,No,46.0,123.0,63,TA,7,6,1986.0,3.0,1236,857.0
649,1997,326,576,1950,No,66.0,1600.0,10,Gd,7,5,1997.0,3.0,975,975.0
658,1984,218,264,923,No,37.0,0.0,0,TA,5,5,1984.0,3.0,923,0.0
352,1946,416,240,1200,No,70.0,0.0,0,TA,5,6,1946.0,3.0,768,432.0
0,1938,190,273,886,No,50.0,0.0,20,TA,5,8,1938.0,2.0,886,0.0
0,1919,804,336,2447,No,50.0,0.0,0,Gd,6,7,1969.0,4.0,1699,748.0
958,1976,0,440,958,No,70.24318658280923,0.0,60,TA,6,6,1976.0,2.0,958,0.0
300,2000,652,554,2256,No,70.24318658280923,0.0,54,Gd,7,5,2000.0,4.0,980,1276.0
0,1981,1686,511,1707,No,70.24318658280923,653.0,64,TA,8,6,1981.0,2.0,1707,0.0
220,1949,625,576,893,No,60.0,0.0,0,Gd,5,7,1985.0,2.0,893,0.0
789,2007,245,836,2078,No,85.0,100.0,102,Ex,8,5,2008.0,3.0,1050,1028.0
0,1995,1099,352,1099,No,75.0,0.0,0,Gd,5,6,1999.0,3.0,1099,0.0
978,1976,284,460,1262,Gd,80.0,0.0,0,TA,6,8,1976.0,3.0,1262,0.0
984,2007,280,792,2696,Av,77.0,220.0,184,Ex,7,5,2007.0,4.0,1282,1414.0
0,1920,961,338,1077,No,60.0,0.0,0,TA,5,2,1920.0,2.0,1077,0.0
0,1910,796,0,796,No,67.0,0.0,0,TA,5,7,1979.0,2.0,796,0.0
1231,1992,1969,546,3228,No,70.24318658280923,0.0,75,Gd,8,5,1992.0,2.873045078196872,3228,0.0
490,2004,280,520,1582,No,64.0,0.0,45,Gd,7,5,2004.0,3.0,770,812.0
0,2002,1128,779,2290,Mn,70.24318658280923,0.0,0,Gd,8,5,2002.0,4.0,1149,1141.0
218,1924,808,308,1691,No,50.0,0.0,0,Gd,5,6,1924.0,3.0,1026,665.0
125,1974,36,518,2167,Gd,70.24318658280923,0.0,47,Gd,7,7,1974.0,2.873045078196872,1516,651.0
0,1926,884,180,904,No,50.0,0.0,0,TA,6,7,1926.0,2.0,904,0.0
24,2005,1528,782,1552,Av,84.0,196.0,20,Gd,7,5,2005.0,3.0,1552,0.0
0,1938,803,297,1360,No,60.0,0.0,65,Gd,5,6,1951.0,2.0,803,557.0
180,1950,676,240,1904,No,60.0,0.0,0,TA,5,4,1950.0,3.0,1136,768.0
298,1968,429,441,1556,No,78.0,0.0,0,TA,6,6,1968.0,4.0,829,727.0
0,2000,969,648,2285,No,70.24318658280923,72.0,56,Gd,8,5,2000.0,4.0,997,1288.0
210,1952,219,308,1148,Mn,57.0,0.0,0,TA,5,7,1952.0,2.0,1148,0.0
0,2007,1373,660,1555,No,53.0,130.0,20,Gd,7,5,2007.0,2.0,1555,0.0
498,1977,652,600,2620,No,70.24318658280923,1.0,24,TA,5,5,1977.0,4.0,1361,1259.0
0,2007,1694,818,1694,No,93.0,254.0,228,Gd,8,5,2007.0,3.0,1694,0.0
0,1946,0,308,930,Non,60.0,0.0,0,Gd,4,7,1946.0,2.0,930,0.0
902,1955,196,260,1098,No,70.24318658280923,151.0,0,TA,5,7,1955.0,3.0,1098,0.0
404,1968,304,776,1416,No,90.0,420.0,169,TA,6,6,1968.0,3.0,708,708.0
0,2004,1710,550,1710,Mn,43.0,108.0,48,Gd,7,5,2004.0,3.0,1710,0.0
387,1971,96,264,987,No,21.0,232.0,0,TA,6,5,1971.0,2.0,483,504.0
222,2004,769,678,1947,No,100.0,0.0,136,Gd,7,5,2004.0,3.0,991,956.0
1104,1981,1420,542,2524,No,80.0,0.0,120,Gd,8,5,1981.0,4.0,2524,0.0
0,1915,698,384,1396,No,60.0,0.0,0,TA,6,7,2003.0,3.0,698,698.0
1173,1993,138,983,2418,Gd,96.0,651.0,154,Gd,7,5,1993.0,3.0,1325,1093.0
0,2008,768,676,1590,No,75.0,0.0,30,Gd,8,5,2008.0,3.0,786,345.57741347905284
698,1965,420,461,1214,No,70.0,0.0,0,TA,5,7,1965.0,2.0,1214,0.0
0,1922,864,0,864,No,56.0,0.0,96,TA,5,8,1979.0,2.0,864,0.0
315,1979,114,550,1725,No,80.0,96.0,88,TA,7,6,1979.0,3.0,1040,685.0
247,1910,310,280,1022,No,60.0,0.0,30,TA,5,4,1956.0,2.0,1022,0.0
0,1937,698,624,1176,No,50.0,0.0,0,TA,6,9,1999.0,2.0,786,390.0
288,1959,718,0,1006,No,70.24318658280923,0.0,24,TA,5,3,1979.0,3.0,1006,0.0
1036,1984,184,565,1360,Av,70.24318658280923,0.0,0,Gd,8,5,1984.0,1.0,1360,0.0
732,1996,308,576,1040,No,82.0,0.0,0,Gd,5,5,2000.0,3.0,1040,0.0
1324,1968,113,452,1473,Gd,65.0,0.0,48,Ex,5,8,1968.0,1.0,1473,0.0
1573,2006,0,538,1625,Gd,44.0,481.0,0,Gd,8,5,2006.0,2.0,1625,0.0
0,1975,924,280,924,No,88.0,0.0,0,TA,5,6,1981.0,3.0,924,0.0
204,1939,356,280,1258,Mn,60.0,0.0,0,TA,6,5,1939.0,2.0,698,560.0
642,1994,273,493,1908,No,70.0,0.0,133,Gd,7,5,1994.0,4.0,933,975.0
0,1940,672,240,672,No,60.0,0.0,0,TA,5,8,1940.0,2.0,672,0.0
594,1960,331,572,1429,No,70.24318658280923,85.0,110,Gd,6,6,1960.0,3.0,1429,0.0
929,1988,916,604,1872,Av,80.0,102.0,39,TA,7,5,1988.0,3.0,1872,345.57741347905284
0,2004,970,380,1709,No,24.0,50.0,40,Gd,6,5,2004.0,3.0,970,739.0
1443,1998,39,514,1494,Gd,70.24318658280923,0.0,25,Gd,7,5,1998.0,3.0,1494,345.57741347905284
505,1998,299,523,1682,No,70.0,116.0,77,Gd,6,5,1998.0,3.0,804,878.0
0,1977,0,539,1734,Non,75.0,0.0,0,Gd,5,5,1977.0,4.0,1302,432.0
740,1966,184,480,1154,Mn,70.24318658280923,200.0,58,TA,5,6,1966.0,3.0,1154,0.0
605,1978,427,564,1032,Av,70.24318658280923,233.0,0,TA,6,6,1978.0,3.0,1032,0.0
1288,2007,417,826,1718,Gd,79.0,336.0,44,Gd,8,5,2007.0,3.0,1718,0.0
0,2002,1010,390,2267,No,70.24318658280923,0.0,46,Gd,6,5,2002.0,4.0,1010,1257.0
680,1948,292,240,972,No,50.0,0.0,0,TA,6,6,1948.0,2.0,972,0.0
1039,2004,797,862,1836,Mn,107.0,42.0,185,Gd,8,5,2004.0,3.0,1836,0.0
492,1954,372,248,948,No,75.0,132.0,0,TA,4,5,1954.0,3.0,948,0.0
551,1925,121,300,1369,No,54.0,0.0,0,TA,6,6,1930.0,3.0,697,672.0
57,1958,554,451,1920,No,70.24318658280923,0.0,0,Gd,5,5,1958.0,4.0,1252,668.0
0,1880,1008,205,2210,Mn,90.0,0.0,48,Fa,6,4,1930.0,5.0,1178,1032.0
0,1998,1195,486,1839,No,58.0,30.0,81,TA,7,5,1998.0,4.0,1195,644.0
645,1920,270,495,1167,No,98.0,0.0,0,TA,5,5,1972.0,3.0,1167,0.0
663,1974,0,484,1309,No,78.0,99.0,0,Gd,6,6,1974.0,3.0,1309,0.0
0,2004,1117,691,2452,Av,108.0,132.0,32,Gd,8,5,2004.0,4.0,1132,1320.0
300,1923,765,440,1635,No,70.0,0.0,38,TA,6,7,1950.0,3.0,915,720.0
138,1972,276,461,882,No,70.0,0.0,0,TA,5,5,1980.0,2.873045078196872,882,0.0
1056,1980,0,576,1056,No,64.0,0.0,56,TA,6,5,1980.0,0.0,1056,0.0
300,1958,468,288,1352,Av,92.0,120.0,0,Gd,5,4,1958.0,3.0,1352,0.0
0,1985,741,476,1732,No,77.0,336.0,46,Gd,6,5,1985.0,3.0,977,755.0
0,1968,1392,576,1392,No,120.0,216.0,0,TA,6,3,1968.0,2.0,1392,0.0
226,1978,192,440,1683,No,70.0,92.0,0,TA,6,5,1978.0,3.0,918,765.0
419,1960,375,312,1100,No,70.24318658280923,0.0,0,TA,4,5,1960.0,3.0,1100,0.0
998,2005,177,736,2324,No,85.0,286.0,21,Ex,9,5,2005.0,4.0,1182,1142.0
0,1916,624,513,1344,No,34.0,0.0,0,TA,5,5,1916.0,4.0,624,720.0
790,1978,589,500,2073,No,85.0,119.0,0,TA,6,6,1978.0,2.873045078196872,2073,0.0
539,1976,473,888,1034,Av,70.24318658280923,335.0,0,TA,6,5,1976.0,3.0,1034,0.0
0,1956,882,0,882,No,55.0,0.0,0,TA,4,6,1979.0,1.0,882,0.0
432,1967,460,288,892,No,65.0,60.0,0,TA,5,5,1967.0,3.0,892,0.0
0,1920,596,576,1762,No,60.0,0.0,0,Gd,7,7,1989.0,4.0,998,764.0
0,1962,0,462,1224,Non,70.0,0.0,0,TA,4,5,1962.0,2.0,1224,0.0
956,1998,130,592,1924,Av,78.0,530.0,75,Gd,8,5,1998.0,3.0,1086,838.0
0,2006,1140,0,1140,No,90.0,0.0,56,TA,5,5,1979.0,3.0,1140,0.0
560,1999,871,666,1431,Av,68.0,0.0,35,Gd,7,5,1999.0,3.0,1431,0.0
594,1961,270,264,1144,No,80.0,0.0,0,TA,5,6,1961.0,3.0,1144,0.0
1065,1988,92,454,2062,Gd,70.24318658280923,128.0,55,TA,7,5,1988.0,3.0,1180,345.57741347905284
975,1998,133,583,2097,Av,75.0,0.0,170,Gd,7,6,1998.0,2.873045078196872,1108,989.0
0,1920,939,180,1513,Mn,51.0,0.0,0,TA,5,8,1933.0,4.0,939,574.0
444,1954,550,325,1855,No,75.0,0.0,0,TA,6,4,1954.0,4.0,1216,639.0
520,1965,440,432,960,No,73.0,48.0,0,TA,4,5,1965.0,3.0,960,0.0
1084,1900,188,0,2200,No,67.0,0.0,70,TA,5,7,1979.0,4.0,1272,928.0
695,1994,253,463,2110,No,70.24318658280923,0.0,130,Gd,7,5,1994.0,3.0,1222,888.0
0,2002,1777,534,1795,No,75.0,281.0,159,Gd,8,5,2002.0,3.0,1795,0.0
866,2003,132,871,2046,No,85.0,292.0,62,Gd,7,5,2003.0,3.0,1006,1040.0
573,2003,191,474,1626,No,36.0,106.0,27,Gd,7,5,2003.0,2.0,764,862.0
0,2006,384,400,1394,No,73.0,0.0,0,Gd,5,5,2007.0,3.0,754,640.0
1338,2008,384,842,2296,Gd,97.0,420.0,274,Ex,10,5,2008.0,3.0,1728,568.0
0,1915,1013,0,1526,No,105.0,0.0,0,Fa,3,2,1979.0,2.0,1013,0.0
0,2006,1240,826,1240,Av,74.0,0.0,93,Gd,7,5,2006.0,2.0,1240,0.0
816,1982,0,816,816,No,60.0,0.0,0,TA,5,8,1985.0,2.0,816,0.0
0,1930,0,0,1092,Non,70.0,0.0,0,Fa,4,5,1979.0,3.0,372,720.0
0,1931,776,270,1502,No,60.0,0.0,0,TA,7,6,1931.0,3.0,851,651.0
0,2005,1122,656,2504,No,77.0,245.0,39,Ex,9,5,2005.0,4.0,1134,1370.0
0,1972,483,288,987,No,21.0,297.0,0,TA,6,5,1972.0,2.0,483,504.0
616,1971,248,528,864,No,60.0,0.0,0,TA,4,6,1974.0,3.0,864,0.0
0,2007,1302,436,1302,Av,73.0,0.0,22,Gd,7,5,2007.0,3.0,1302,0.0
426,1993,406,506,1710,No,76.0,120.0,70,Gd,6,5,1993.0,3.0,832,878.0
920,1972,38,588,1181,Av,90.0,0.0,0,TA,4,5,1974.0,3.0,1181,0.0
595,1977,390,328,985,Av,65.0,220.0,0,TA,5,8,1977.0,3.0,985,0.0
998,1971,486,487,1484,Av,70.0,0.0,0,TA,5,6,1971.0,3.0,1484,0.0
0,1948,720,312,1271,No,115.0,0.0,0,TA,5,5,1948.0,2.873045078196872,720,551.0
358,1971,125,264,987,No,21.0,604.0,0,TA,6,3,1971.0,2.0,483,345.57741347905284
1258,1985,40,403,1298,No,70.24318658280923,85.0,26,Gd,6,5,1985.0,3.0,1298,345.57741347905284
643,2001,167,528,1665,No,70.0,0.0,45,Gd,8,6,2001.0,3.0,810,855.0
1162,1999,426,472,1588,Av,78.0,183.0,29,Gd,7,5,1999.0,2.873045078196872,1588,345.57741347905284
297,1932,556,440,2727,No,70.0,0.0,74,Gd,8,8,1932.0,3.0,1549,1178.0
906,1965,134,384,1040,No,70.0,0.0,0,TA,5,5,1965.0,3.0,1040,0.0
428,1940,300,256,1308,No,130.0,0.0,70,TA,5,7,1940.0,2.0,976,332.0
1332,1963,396,504,1728,No,70.0,336.0,0,TA,5,5,1963.0,6.0,1728,0.0
626,1936,170,566,1466,No,60.0,0.0,21,Gd,5,8,1950.0,3.0,1096,370.0
604,1996,125,406,1446,Gd,57.0,0.0,22,TA,7,5,1996.0,3.0,729,717.0
403,1976,400,483,1964,No,80.0,660.0,69,TA,7,6,1976.0,4.0,1098,866.0
0,2006,1095,1053,1939,Mn,84.0,0.0,51,Gd,8,5,2006.0,3.0,1095,844.0
733,2009,625,484,1358,Mn,44.0,128.0,35,Gd,7,5,2010.0,2.873045078196872,1358,345.57741347905284
0,1948,912,330,1458,No,78.0,0.0,0,TA,6,5,1948.0,3.0,912,546.0
747,1992,189,564,996,Av,73.0,0.0,0,Gd,6,6,1992.0,2.0,996,0.0
588,1962,411,264,999,No,70.24318658280923,0.0,132,Gd,5,7,1963.0,3.0,999,0.0
0,1910,440,440,1230,No,60.0,0.0,0,TA,5,6,1966.0,2.0,682,548.0
567,1958,413,750,1053,No,69.0,85.0,80,Ex,5,7,1998.0,3.0,1053,345.57741347905284
662,2004,186,420,848,Gd,70.24318658280923,169.0,0,Gd,6,5,2004.0,1.0,848,0.0
1013,2003,440,558,1479,Av,72.0,167.0,29,Gd,7,5,2003.0,3.0,1479,0.0
624,1920,26,324,1482,No,50.0,0.0,0,TA,7,9,1930.0,3.0,832,650.0
131,1970,0,0,630,Av,21.0,0.0,0,TA,4,6,1979.0,1.0,630,0.0
324,1930,588,160,1248,No,52.0,0.0,0,TA,5,5,1957.0,2.0,912,336.0
903,1961,126,261,1029,Mn,61.0,192.0,0,TA,4,5,1961.0,3.0,1029,0.0
608,1958,834,301,1442,No,75.0,243.0,0,TA,6,6,1958.0,4.0,1442,0.0
16,2005,1232,438,1248,Av,43.0,16.0,0,Gd,7,5,2005.0,2.0,1248,0.0
187,1966,0,240,913,Gd,70.0,0.0,0,TA,6,5,1990.0,3.0,913,0.0
1274,2003,622,708,1944,Gd,90.0,0.0,175,Ex,9,5,2003.0,3.0,1944,0.0
1200,1991,78,496,1294,No,70.24318658280923,88.0,51,Gd,6,5,1991.0,3.0,1294,0.0
0,1998,1649,598,1661,No,48.0,442.0,34,Gd,7,5,1998.0,3.0,1661,0.0
249,1967,0,538,2126,Gd,70.24318658280923,0.0,0,TA,5,5,1967.0,3.0,1160,966.0
696,1958,162,0,858,Gd,50.0,0.0,0,TA,5,7,1979.0,2.0,858,0.0
0,1995,806,373,1572,No,70.24318658280923,0.0,40,TA,6,5,1995.0,3.0,806,766.0
421,1989,386,575,1982,Av,82.0,340.0,84,Gd,7,6,1989.0,3.0,1175,807.0
270,1964,452,309,1302,Gd,85.0,108.0,0,Gd,6,7,1964.0,3.0,1302,0.0
104,1963,0,516,816,Gd,110.0,0.0,0,TA,5,5,1963.0,2.0,816,0.0
659,1962,381,260,1040,No,70.24318658280923,0.0,104,TA,5,8,1962.0,3.0,1040,0.0
1071,1974,195,418,1389,Av,77.0,0.0,38,TA,5,5,1975.0,2.0,1389,0.0
1696,1995,413,839,2113,Gd,91.0,660.0,46,Gd,8,6,1995.0,2.0,2113,0.0
400,1963,380,483,1796,No,71.0,415.0,50,TA,6,5,1963.0,4.0,983,813.0
616,1921,0,205,616,No,50.0,0.0,0,TA,5,7,1921.0,2.0,616,0.0
0,1930,742,308,935,No,50.0,0.0,0,TA,5,6,1988.0,2.0,779,0.0
33,2007,1530,758,1563,No,78.0,468.0,99,Gd,8,5,2007.0,3.0,1563,0.0
0,1900,360,672,1812,No,76.0,0.0,0,Gd,5,9,1999.0,4.0,1032,345.57741347905284
0,1925,686,210,1328,No,57.0,0.0,172,TA,4,4,1940.0,3.0,810,518.0
0,2007,1266,388,1266,Av,43.0,16.0,16,Gd,7,5,2007.0,2.0,1266,0.0
1464,2004,536,888,2000,No,80.0,246.0,0,Gd,8,5,2004.0,3.0,2000,0.0
732,1993,64,480,1362,No,85.0,0.0,30,TA,5,5,1993.0,1.0,796,566.0
1358,2001,223,670,1601,Av,70.24318658280923,479.0,0,Gd,8,5,2001.0,3.0,1601,0.0
0,1954,901,281,901,No,50.0,0.0,0,TA,4,7,1954.0,2.0,901,0.0
0,1900,859,384,1178,Mn,66.0,0.0,0,TA,4,7,1964.0,2.0,859,319.0
560,1992,598,400,1167,No,70.24318658280923,106.0,26,Gd,6,6,1992.0,3.0,1167,0.0
0,1958,533,300,1601,No,85.0,0.0,34,TA,5,6,1958.0,2.873045078196872,1021,580.0
602,1969,14,460,1054,No,65.0,0.0,0,TA,6,8,1969.0,3.0,1054,0.0
969,1910,148,0,1347,Gd,70.0,0.0,0,TA,5,7,1979.0,3.0,820,527.0
0,2004,1375,398,1414,No,70.24318658280923,18.0,20,Gd,7,5,2004.0,2.0,1414,0.0
0,1930,637,280,1108,No,57.0,0.0,0,Gd,7,7,1930.0,3.0,1108,0.0
264,1925,712,216,1608,No,51.0,0.0,16,Gd,6,6,1925.0,3.0,1160,448.0
152,1946,977,0,3086,No,138.0,0.0,0,Ex,5,6,1979.0,3.0,1636,971.0
570,1953,203,240,773,No,57.0,0.0,0,TA,5,5,1953.0,2.0,773,0.0
141,1928,548,360,1378,No,60.0,0.0,0,Gd,7,9,1928.0,3.0,689,689.0
1351,2003,83,670,2149,No,48.0,0.0,43,Gd,7,5,2003.0,1.0,1518,631.0
562,1969,29,530,1968,Av,70.24318658280923,232.0,189,TA,5,4,1969.0,2.873045078196872,1168,800.0
655,1975,878,576,1533,Gd,62.0,0.0,54,Gd,7,5,1975.0,2.0,1533,0.0
565,1995,638,721,2520,No,82.0,290.0,114,Gd,7,5,1995.0,4.0,1214,1306.0
803,1962,303,540,1190,Av,70.0,120.0,18,TA,5,6,1962.0,3.0,1190,0.0
192,1935,536,1014,3447,Mn,70.24318658280923,632.0,12,Gd,8,9,1982.0,4.0,1968,1479.0
874,1976,268,528,1142,No,44.0,0.0,90,TA,5,5,1976.0,3.0,1142,0.0
565,1982,280,360,845,No,69.0,0.0,0,TA,4,6,1987.0,2.0,845,0.0
16,2005,1357,430,1555,Av,43.0,16.0,20,Gd,7,5,2005.0,2.0,1555,0.0
1300,2004,230,630,1530,Av,182.0,0.0,36,Gd,7,5,2004.0,3.0,1530,0.0
506,1977,0,492,1212,Av,88.0,46.0,12,TA,6,7,1978.0,3.0,1212,0.0
1300,2002,316,808,1629,Av,85.0,236.0,252,Gd,8,5,2002.0,3.0,1629,0.0
822,1977,564,544,1411,No,85.0,209.0,0,TA,7,5,1977.0,3.0,1411,0.0
1036,1918,140,795,3112,No,174.0,0.0,16,Gd,8,4,1918.0,2.873045078196872,1360,1360.0
0,1952,960,400,1960,No,60.0,360.0,0,TA,5,5,1952.0,4.0,960,1000.0
0,1966,876,408,904,No,70.24318658280923,41.0,0,TA,5,7,1966.0,3.0,904,0.0
0,1910,661,552,1250,No,53.0,0.0,0,TA,5,6,1985.0,3.0,661,589.0
641,1982,175,264,816,No,60.0,0.0,0,Gd,5,9,1982.0,3.0,816,0.0
0,2002,967,431,1908,No,85.0,0.0,0,Gd,8,5,2002.0,4.0,993,915.0
0,2003,1273,400,1456,Gd,70.24318658280923,40.0,20,Gd,8,5,2003.0,2.0,1456,0.0
216,1915,540,642,1717,No,60.0,0.0,35,Gd,7,5,1998.0,2.873045078196872,961,345.57741347905284
1260,2006,578,765,1838,Av,85.0,584.0,68,Ex,9,5,2006.0,2.0,1838,0.0
1373,2004,221,482,1646,Gd,44.0,174.0,53,Gd,8,5,2004.0,2.0,1646,0.0
0,1940,735,240,1034,No,60.0,0.0,39,TA,5,6,1940.0,2.0,735,299.0
27,2009,1191,676,1218,No,75.0,0.0,102,Gd,6,5,2009.0,2.0,1218,0.0
223,1936,794,180,2057,No,86.0,0.0,0,Gd,7,7,1936.0,3.0,1020,1037.0
713,1921,163,432,964,No,80.0,0.0,0,TA,5,7,1921.0,2.0,964,0.0
0,1927,656,216,968,No,60.0,0.0,0,TA,4,6,1928.0,4.0,968,0.0
684,2006,515,632,1220,Av,64.0,84.0,54,Gd,7,5,2006.0,2.0,1220,0.0
728,1954,568,924,1640,No,70.24318658280923,72.0,0,Gd,6,7,1993.0,3.0,1640,0.0
378,1977,311,299,1392,No,70.24318658280923,153.0,36,TA,6,7,1977.0,3.0,689,703.0
832,1961,80,288,912,Mn,65.0,0.0,0,Gd,6,8,1962.0,3.0,912,0.0
398,1950,317,720,864,No,60.0,0.0,0,Gd,5,8,1980.0,3.0,864,0.0
24,2006,1632,826,1656,Av,84.0,0.0,146,Gd,8,5,2006.0,3.0,1656,0.0
1445,2010,411,834,1856,Av,88.0,350.0,0,Ex,9,2,2010.0,1.0,1856,0.0
165,1993,598,533,1617,No,50.0,0.0,69,Gd,6,5,1993.0,2.0,1617,0.0
694,1999,284,490,1983,No,70.24318658280923,344.0,0,Gd,7,5,1999.0,3.0,1005,978.0
111,1958,522,297,912,No,70.0,0.0,285,TA,5,7,1958.0,2.0,912,0.0
0,1938,920,240,954,No,50.0,0.0,0,Fa,5,7,1938.0,2.0,954,0.0
144,1998,379,583,1680,No,78.0,0.0,73,Gd,7,5,1998.0,3.0,1680,0.0
775,1968,281,304,1056,No,65.0,0.0,85,TA,5,6,1968.0,3.0,1056,0.0
450,1967,414,288,899,No,65.0,89.0,0,Gd,5,7,1967.0,3.0,899,0.0
340,1959,0,305,1246,No,75.0,0.0,0,Gd,5,7,1959.0,3.0,1246,0.0
663,1963,396,264,1068,No,70.0,0.0,0,TA,6,8,1963.0,3.0,1068,0.0
0,1900,1095,779,1774,No,60.0,0.0,0,TA,4,2,1920.0,4.0,1095,679.0
0,1965,0,0,1664,Non,75.0,0.0,0,TA,5,5,1979.0,4.0,1664,0.0
662,2004,186,420,848,Av,70.24318658280923,205.0,0,Gd,6,5,2004.0,1.0,848,0.0
612,1959,252,300,864,No,70.0,0.0,0,TA,6,6,2008.0,2.0,864,0.0
620,1958,0,338,1632,No,80.0,183.0,0,TA,6,6,1958.0,3.0,1632,0.0
680,1978,289,588,1432,Gd,70.24318658280923,0.0,180,Gd,5,7,1978.0,2.0,1432,0.0
0,2003,0,672,1922,Non,64.0,500.0,0,Gd,7,5,2003.0,4.0,495,1427.0
521,1958,169,624,864,No,70.0,0.0,0,TA,5,5,1964.0,3.0,864,0.0
0,2006,1795,895,1795,Av,75.0,428.0,49,Gd,8,5,2007.0,2.0,1795,0.0
196,1977,1072,252,1268,Av,70.24318658280923,0.0,0,Gd,5,7,1978.0,3.0,1268,0.0
763,1963,173,480,1054,Gd,80.0,156.0,0,Gd,6,7,1963.0,3.0,1054,0.0
319,1962,539,490,1716,No,70.0,318.0,84,TA,6,6,1962.0,4.0,858,858.0
816,1995,1217,666,3238,Av,56.0,579.0,86,Gd,8,5,1996.0,4.0,2053,1185.0
0,1910,576,0,1140,No,55.0,0.0,160,TA,4,7,1979.0,3.0,792,348.0
0,2001,1753,748,1787,Gd,70.24318658280923,178.0,150,Gd,8,5,2001.0,3.0,1787,0.0
